time,size
1619895195.479078,1484
1619895195.480897,66
1619895195.480897,66
1619895195.481126,66
1619895195.483037,1484
1619895195.483113,1484
1619895195.483140,1484
1619895195.483164,1484
1619895195.483628,1484
1619895195.483693,1484
1619895195.483720,1484
1619895195.484227,1484
1619895195.485387,66
1619895195.485673,66
1619895195.485673,66
1619895195.486003,66
1619895195.488550,1484
1619895195.488625,1484
1619895195.488649,1484
1619895195.488671,1484
1619895195.488722,1484
1619895195.490588,66
1619895195.490861,66
1619895195.491002,1484
1619895195.491061,1484
1619895195.491083,1484
1619895195.491105,1484
1619895195.492681,66
1619895195.493103,66
1619895195.493327,1484
1619895195.493388,1484
1619895195.493408,1484
1619895195.495258,1484
1619895195.495319,1484
1619895195.495327,66
1619895195.495327,66
1619895195.497099,66
1619895195.502606,1484
1619895195.505315,1484
1619895195.506566,1484
1619895195.506636,1484
1619895195.506649,66
1619895195.506657,1484
1619895195.506707,1484
1619895195.506731,1484
1619895195.508092,1484
1619895195.508182,1484
1619895195.508220,1484
1619895195.508247,1484
1619895195.508360,66
1619895195.508492,66
1619895195.509648,1484
1619895195.510599,66
1619895195.510599,66
1619895195.510958,66
1619895195.512687,1484
1619895195.512721,1484
1619895195.514321,66
1619895195.516385,1484
1619895195.516422,1484
1619895195.516439,1484
1619895195.516454,1484
1619895195.516470,1484
1619895195.516486,1484
1619895195.516764,1484
1619895195.518774,66
1619895195.518774,66
1619895195.519199,1484
1619895195.519240,1484
1619895195.519259,1484
1619895195.519264,66
1619895195.519275,1484
1619895195.519293,1484
1619895195.519310,1484
1619895195.519664,1484
1619895195.521228,66
1619895195.521408,66
1619895195.521734,66
1619895195.522772,1484
1619895195.522807,1484
1619895195.522823,1484
1619895195.522838,1484
1619895195.522853,1484
1619895195.524316,66
1619895195.524865,66
1619895195.525016,1484
1619895195.525055,1484
1619895195.525071,1484
1619895195.525087,1484
1619895195.526871,66
1619895195.527012,66
1619895195.529856,1484
1619895195.529923,1484
1619895195.529938,1484
1619895195.529960,1484
1619895195.529974,1484
1619895195.529988,1484
1619895195.530001,1484
1619895195.530229,1484
1619895195.530259,1484
1619895195.530273,1484
1619895195.530828,1484
1619895195.531485,1484
1619895195.531511,1484
1619895195.532935,66
1619895195.532935,66
1619895195.533027,66
1619895195.533618,66
1619895195.533618,66
1619895195.533856,1484
1619895195.533886,1484
1619895195.533900,1484
1619895195.533913,1484
1619895195.533925,1484
1619895195.534412,1484
1619895195.534442,1484
1619895195.535857,66
1619895195.536119,66
1619895195.536283,66
1619895195.538499,1484
1619895195.538530,1484
1619895195.538544,1484
1619895195.538557,1484
1619895195.538569,1484
1619895195.538582,1484
1619895195.538596,1484
1619895195.538608,1484
1619895195.538621,1484
1619895195.538637,1484
1619895195.539835,1484
1619895195.539899,1484
1619895195.539919,1484
1619895195.541597,66
1619895195.541597,66
1619895195.541720,66
1619895195.542811,66
1619895195.544073,1484
1619895195.544135,1484
1619895195.544150,1484
1619895195.544163,1484
1619895195.544177,1484
1619895195.544190,1484
1619895195.544204,1484
1619895195.544217,1484
1619895195.544238,1484
1619895195.546359,66
1619895195.546928,66
1619895195.547157,66
1619895195.549181,1484
1619895195.549216,1484
1619895195.549231,1484
1619895195.549244,1484
1619895195.549258,1484
1619895195.549271,1484
1619895195.549284,1484
1619895195.549297,1484
1619895195.549310,1484
1619895195.549323,1484
1619895195.549676,1484
1619895195.549714,1484
1619895195.551725,66
1619895195.551725,66
1619895195.552615,66
1619895195.552615,66
1619895195.553071,66
1619895195.553222,1484
1619895195.553257,1484
1619895195.553272,1484
1619895195.553286,1484
1619895195.553299,1484
1619895195.553312,1484
1619895195.553326,1484
1619895195.553339,1484
1619895195.553352,1484
1619895195.554500,1484
1619895195.555677,66
1619895195.555677,66
1619895195.555920,66
1619895195.556639,66
1619895195.558892,1484
1619895195.558949,1484
1619895195.558964,1484
1619895195.558977,1484
1619895195.558991,1484
1619895195.559004,1484
1619895195.559017,1484
1619895195.559030,1484
1619895195.559042,1484
1619895195.559054,1484
1619895195.560326,1484
1619895195.560386,1484
1619895195.560402,1484
1619895195.560415,1484
1619895195.560439,1484
1619895195.560456,1484
1619895195.562309,66
1619895195.562309,66
1619895195.562509,66
1619895195.563408,66
1619895195.563408,66
1619895195.565529,1484
1619895195.565571,1484
1619895195.565586,1484
1619895195.565599,1484
1619895195.565613,1484
1619895195.565635,1484
1619895195.565651,1484
1619895195.565666,1484
1619895195.565682,1484
1619895195.565698,1484
1619895195.566806,1484
1619895195.566848,1484
1619895195.566865,1484
1619895195.566882,1484
1619895195.566897,1484
1619895195.568644,66
1619895195.568644,66
1619895195.568644,66
1619895195.569230,66
1619895195.569496,66
1619895195.569581,1484
1619895195.569619,1484
1619895195.569640,1484
1619895195.569717,66
1619895195.569717,66
1619895195.571501,66
1619895195.573308,1484
1619895195.573341,1484
1619895195.573388,1484
1619895195.573407,1484
1619895195.573421,1484
1619895195.573434,1484
1619895195.573448,1484
1619895195.574201,1484
1619895195.574233,1484
1619895195.574248,1484
1619895195.575751,66
1619895195.575751,66
1619895195.575921,66
1619895195.575921,66
1619895195.576600,66
1619895195.577588,1484
1619895195.577628,1484
1619895195.577644,1484
1619895195.577659,1484
1619895195.577674,1484
1619895195.578648,1484
1619895195.578684,1484
1619895195.580075,66
1619895195.580075,66
1619895195.580075,66
1619895195.580242,66
1619895195.581784,1484
1619895195.581857,1484
1619895195.581874,1484
1619895195.581889,1484
1619895195.581904,1484
1619895195.581920,1484
1619895195.583796,66
1619895195.583937,66
1619895195.584226,66
1619895195.585295,1484
1619895195.585341,1484
1619895195.585359,1484
1619895195.585375,1484
1619895195.586519,1484
1619895195.586554,1484
1619895195.586571,1484
1619895195.586587,1484
1619895195.586604,1484
1619895195.586620,1484
1619895195.588776,66
1619895195.588776,66
1619895195.588776,66
1619895195.588776,66
1619895195.589639,1484
1619895195.589712,1484
1619895195.589730,1484
1619895195.589746,1484
1619895195.589763,1484
1619895195.589780,1484
1619895195.590335,1484
1619895195.591802,66
1619895195.592213,66
1619895195.592911,66
1619895195.593297,1484
1619895195.593341,1484
1619895195.593355,1484
1619895195.593368,1484
1619895195.593382,1484
1619895195.593395,1484
1619895195.593408,1484
1619895195.593421,1484
1619895195.593434,1484
1619895195.595470,66
1619895195.595470,66
1619895195.595470,66
1619895195.596224,66
1619895195.596291,66
1619895195.596719,1484
1619895195.596749,1484
1619895195.596762,1484
1619895195.596774,1484
1619895195.596786,1484
1619895195.596798,1484
1619895195.596810,1484
1619895195.598373,1484
1619895195.598406,1484
1619895195.598534,66
1619895195.598580,66
1619895195.601085,66
1619895195.601085,66
1619895195.602669,1484
1619895195.602709,1484
1619895195.602730,1484
1619895195.602743,1484
1619895195.602756,1484
1619895195.602769,1484
1619895195.602782,1484
1619895195.602795,1484
