time,size
1619888869.554833,172
1619888869.567866,54
1619888869.587450,172
1619888869.604276,172
1619888869.620590,54
1619888869.620914,172
1619888869.638736,172
1619888869.650522,54
1619888869.652820,172
1619888869.686394,172
1619888869.695606,172
1619888869.703295,54
1619888869.709228,172
1619888869.734527,172
1619888869.748910,54
1619888869.767348,172
1619888869.777188,172
1619888869.822810,172
1619888869.822810,172
1619888869.827052,54
1619888869.832486,172
1619888869.839747,54
1619888869.856138,172
1619888869.864924,172
1619888869.869753,54
1619888869.888669,172
1619888869.900545,54
1619888869.944647,172
1619888869.944647,172
1619888869.953347,172
1619888869.959665,54
1619888869.969792,172
1619888869.989782,54
1619888870.007342,172
1619888870.021621,172
1619888870.035153,54
1619888870.035929,172
1619888870.068187,172
1619888870.080537,54
1619888870.087138,172
1619888870.102670,172
1619888870.116587,172
1619888870.117967,54
1619888870.153853,172
1619888870.161978,172
1619888870.170581,54
1619888870.171833,172
1619888870.186153,54
1619888870.198315,172
1619888870.231571,172
1619888870.240370,172
1619888870.246155,54
1619888870.264998,172
1619888870.272146,172
1619888870.284197,54
1619888870.303698,172
1619888870.312488,172
1619888870.321497,54
1619888870.336152,172
1619888870.347377,172
1619888870.351549,54
1619888870.372937,172
1619888870.388796,54
1619888870.394347,172
1619888870.401121,172
1619888870.418863,54
1619888870.453950,172
1619888870.466651,172
1619888870.479762,54
1619888870.482628,172
1619888870.499691,172
1619888870.515962,172
1619888870.517027,54
1619888870.549571,172
1619888870.562412,54
1619888870.564377,172
1619888870.580248,172
1619888870.591921,172
1619888870.593360,54
1619888870.612784,172
1619888870.629765,54
1619888870.652032,172
1619888870.655925,172
1619888870.662716,172
1619888870.667904,54
1619888870.687809,172
1619888870.705165,54
1619888870.710837,172
1619888870.756501,172
1619888870.756501,172
1619888870.773367,54
1619888870.783813,172
1619888870.796118,54
1619888870.800591,172
1619888870.809846,172
1619888870.817326,172
1619888870.826175,54
1619888870.867836,172
1619888870.872725,172
1619888870.874289,54
1619888870.880529,172
1619888870.886162,54
