time,size
1620139373.692093,153
1620139373.717235,74
1620139373.729039,74
1620139373.730822,66
1620139373.732202,256
1620139373.744410,66
1620139373.745447,530
1620139373.746206,99
1620139373.748413,66
1620139373.748413,66
1620139380.817327,77
1620139380.820392,66
1620139381.981788,100
1620139381.984919,54
1620139381.987638,100
1620139382.045594,54
1620139401.916433,77
1620139401.954059,77
1620139401.959837,66
1620139411.982350,100
1620139411.988456,100
1620139412.005064,54
1620139432.894025,77
1620139432.938352,77
1620139432.960663,66
1620139441.914148,85
1620139441.914148,54
1620139441.983009,100
1620139441.991432,100
1620139442.009488,54
1620139446.597795,99
1620139446.628612,97
1620139446.668473,66
1620139463.878505,77
1620139463.919009,77
1620139463.920558,66
1620139471.983579,100
1620139471.989370,100
1620139472.006432,54
1620139475.868310,112
1620139475.868484,97
1620139475.868614,66
1620139475.878541,66
1620139475.878541,66
1620139475.878541,97
1620139475.879629,66
1620139475.892803,54
1620139494.842619,77
1620139494.878665,77
1620139494.884392,66
1620139500.826926,77
1620139500.832004,66
1620139501.983307,100
1620139501.990873,100
1620139502.009812,54
1620139525.793987,77
1620139525.830155,77
1620139525.831792,66
1620139531.983847,100
1620139531.989141,100
1620139532.008576,54
1620139537.598190,99
1620139537.629620,97
1620139537.639764,66
1620139556.755249,77
1620139556.789921,77
1620139556.793746,66
1620139561.984548,100
1620139561.991831,100
1620139562.011000,54
1620139579.105148,1066
1620139579.105148,1066
1620139579.105148,1066
1620139579.105148,1066
1620139579.105148,1066
1620139579.105148,1066
1620139579.255053,92
1620139580.262690,92
1620139582.260875,92
1620139586.268195,92
1620139587.733772,77
1620139587.772401,77
1620139587.777011,66
1620139591.985112,100
1620139591.991300,100
1620139592.011536,54
1620139594.266608,92
1620139610.271779,92
1620139613.750287,66
1620139613.791549,66
1620139618.719147,77
1620139618.753822,77
1620139618.755775,66
1620139620.836667,77
1620139620.843793,66
1620139621.984872,100
1620139621.993194,100
1620139622.009425,54
1620139628.599742,99
1620139628.614194,97
1620139628.619488,66
1620139649.695208,77
1620139649.729965,77
1620139649.742612,66
1620139651.985454,100
1620139652.040846,100
1620139652.052800,54
1620139659.206531,295
1620139659.224713,146
1620139659.230079,54
1620139668.151194,100
1620139668.168503,54
1620139668.169447,100
1620139668.212598,54
1620139673.772702,66
1620139673.786862,66
1620139673.924461,98
1620139674.926589,98
1620139675.927382,98
1620139676.929446,98
1620139677.930413,98
1620139678.933441,98
1620139679.934211,98
1620139680.676799,77
1620139680.713400,77
1620139680.716494,66
1620139680.944944,98
1620139681.936908,98
1620139681.986105,100
1620139682.012172,54
1620139682.012172,100
1620139682.068821,54
1620139682.937581,98
1620139683.951158,89
1620139683.971126,153
1620139683.994020,74
1620139684.000709,74
1620139684.005961,66
1620139684.005961,256
1620139684.016164,66
1620139684.016193,530
1620139684.016997,99
1620139684.027010,66
1620139684.032816,66
1620139711.648754,77
1620139711.683105,77
1620139711.686011,66
1620139711.985781,100
1620139711.991701,100
1620139712.009391,54
1620139719.628846,99
1620139719.645955,97
1620139719.653276,66
1620139740.847270,77
1620139740.853662,66
1620139741.986398,100
1620139741.994120,100
1620139742.006468,54
1620139742.649041,77
1620139742.692832,77
1620139742.696217,66
1620139771.986931,100
1620139771.993057,100
1620139772.009689,54
1620139773.652159,77
1620139773.686163,77
1620139773.723697,66
1620139801.987613,100
1620139801.998031,100
1620139802.017662,54
1620139804.577745,77
1620139804.613045,77
1620139804.614818,66
1620139810.606446,99
1620139810.620581,97
1620139810.625759,66
1620139831.987322,100
1620139832.000158,100
1620139832.017382,54
1620139835.559219,77
1620139835.597303,77
1620139835.601077,66
1620139860.856139,77
1620139860.863141,66
1620139861.987930,100
1620139861.999538,100
1620139862.014319,54
1620139866.553194,77
1620139866.589845,77
1620139866.597647,66
1620139891.988511,100
1620139892.021286,100
1620139892.038584,54
1620139897.507632,77
1620139897.547821,77
1620139897.550652,66
1620139901.610567,99
1620139901.625016,97
1620139901.629558,66
1620139921.989152,100
1620139921.996761,100
1620139922.012715,54
1620139924.020220,66
1620139924.058839,66
1620139928.445790,77
1620139928.487485,77
1620139928.492961,66
1620139951.989850,100
1620139952.001948,100
1620139952.018002,54
1620139959.441308,77
1620139959.479035,77
1620139959.487675,66
1620139968.154595,100
1620139968.170165,54
1620139968.170202,100
1620139968.211199,54
1620139980.866721,77
1620139980.873238,66
1620139981.990358,100
1620139982.010809,54
1620139982.010809,100
1620139982.073129,54
1620139984.036183,66
1620139984.049902,66
1620139984.145508,98
1620139985.145557,98
1620139986.151377,98
1620139987.147689,98
1620139988.149940,98
1620139989.161566,98
1620139990.177293,98
1620139990.440821,77
1620139990.473292,77
1620139990.492913,66
1620139991.153037,98
1620139992.154675,98
1620139992.614367,99
1620139992.631417,97
1620139992.632977,66
1620139993.158316,98
1620139994.190142,89
1620139994.203804,153
1620139994.222392,74
1620139994.234181,74
1620139994.237278,66
1620139994.241019,256
1620139994.249844,66
1620139994.249873,530
1620139994.249892,99
1620139994.255906,66
1620139994.255906,66
1620140011.989966,100
1620140011.998931,100
1620140012.017345,54
1620140021.428856,77
1620140021.467464,77
1620140021.526796,66
1620140041.990677,100
1620140042.003026,100
1620140042.016119,54
1620140052.410555,77
1620140052.449094,77
1620140052.471173,66
1620140071.991252,100
1620140072.026670,100
1620140072.045836,54
1620140083.432986,77
1620140083.476043,77
1620140083.487872,66
1620140083.619390,99
1620140083.634290,97
1620140083.646409,66
1620140100.878197,77
1620140100.885501,66
1620140101.991865,100
1620140101.998335,100
1620140102.014543,54
1620140114.414918,77
1620140114.451191,77
1620140114.474511,66
1620140131.991598,100
1620140131.997380,100
1620140132.014349,54
1620140145.383481,77
1620140145.418091,77
1620140145.423116,66
1620140161.992208,100
1620140161.998014,100
1620140162.011356,54
1620140174.621707,99
1620140174.639630,97
1620140174.651349,66
1620140176.347449,77
1620140176.382504,77
1620140176.386086,66
1620140191.992794,100
1620140192.000301,100
1620140192.018227,54
1620140207.358468,77
1620140207.397581,77
1620140207.399247,66
1620140220.887001,77
1620140220.892616,66
1620140221.993410,100
1620140222.004829,100
1620140222.019719,54
1620140234.253681,66
1620140234.298300,66
1620140238.311818,77
1620140238.349170,77
1620140238.351007,66
1620140251.994196,100
1620140252.005493,100
1620140252.020378,54
1620140265.652146,99
1620140265.668741,97
1620140265.671843,66
1620140268.161776,100
1620140268.175257,54
1620140268.175407,100
1620140268.216930,54
1620140269.275831,77
1620140269.309739,77
1620140269.311673,66
1620140281.994621,100
1620140282.018581,54
1620140282.018581,100
1620140282.077419,54
1620140294.258584,66
1620140294.272995,66
1620140294.370561,98
1620140295.372908,98
1620140296.373459,98
1620140297.397710,98
1620140298.399591,98
1620140299.377260,98
1620140300.232879,77
1620140300.265935,77
1620140300.268554,66
1620140300.378576,98
1620140301.379885,98
1620140302.380362,98
1620140303.393505,98
1620140304.387885,89
1620140304.406787,153
1620140304.432768,74
1620140304.444234,74
1620140304.477593,66
1620140304.477593,256
1620140304.485094,66
1620140304.485948,529
1620140304.486793,99
1620140304.488076,66
1620140304.498874,66
1620140311.994341,100
1620140312.000139,100
1620140312.017020,54
1620140323.195789,795
1620140323.195971,1294
1620140323.198088,78
1620140323.198088,66
1620140331.093588,77
1620140331.130161,77
1620140331.134308,66
1620140340.895820,77
1620140340.898529,66
1620140341.994851,100
1620140342.029992,100
1620140342.043042,54
1620140356.625638,99
1620140356.642366,97
1620140356.646987,66
1620140361.591768,77
1620140361.630695,77
1620140361.637789,66
1620140371.995526,100
1620140372.002286,100
1620140372.016508,54
1620140392.039928,77
1620140392.074962,77
1620140392.077124,66
1620140401.996169,100
1620140402.010226,100
1620140402.027058,54
1620140422.552396,77
1620140422.585603,77
1620140422.596903,66
1620140431.995771,100
1620140432.015827,100
1620140432.027731,54
1620140447.636412,99
1620140447.653429,97
1620140447.656355,66
1620140450.397301,799
1620140450.397351,1294
1620140450.400524,78
1620140450.400524,66
1620140453.018627,77
1620140453.058110,77
1620140453.068295,66
1620140460.905478,77
1620140460.907265,66
1620140461.996386,100
1620140462.005447,100
1620140462.021937,54
1620140483.554010,77
1620140483.590566,77
1620140483.594056,66
1620140491.996920,100
1620140492.019627,100
1620140492.038048,54
1620140514.048250,77
1620140514.087467,77
1620140514.089336,66
1620140521.997571,100
1620140522.011150,100
1620140522.025844,54
1620140538.641695,99
1620140538.656215,97
1620140538.660748,66
1620140544.489997,66
1620140544.531897,66
1620140544.560323,77
1620140544.592666,77
1620140544.598969,66
1620140551.998206,100
1620140552.005728,100
1620140552.019196,54
1620140568.166419,100
1620140568.184878,54
1620140568.184916,100
1620140568.224983,54
1620140575.049288,77
1620140575.089662,77
1620140575.091375,66
1620140580.915123,77
1620140580.924828,66
1620140581.997820,100
1620140582.002178,54
1620140582.005041,100
1620140582.061876,54
1620140604.496012,66
1620140604.504739,66
1620140604.606201,98
1620140605.505892,77
1620140605.539319,77
1620140605.574542,66
1620140605.605621,98
1620140606.608070,98
1620140607.630965,98
1620140608.612164,98
1620140609.642296,98
1620140610.617595,98
1620140611.616461,98
1620140611.998596,100
1620140612.006618,100
1620140612.024948,54
1620140612.617760,98
1620140613.625007,98
1620140614.652404,89
1620140614.670913,153
1620140614.675769,74
1620140614.684930,74
1620140614.691821,66
1620140614.691821,256
1620140614.700444,66
1620140614.700471,530
1620140614.701435,99
1620140614.702279,66
1620140614.703506,66
1620140629.645770,99
1620140629.659787,97
1620140629.666708,66
